event_id,batch,context,model,persona,intervention,query,document,lexical_overlap,ambiguity,boundary_distance,reference_label,judge_label,disagreement,semantic_cluster
sim-000000,0,policy,lenient_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 0,candidate near a protected tier boundary; overlap 8; frame 0,0.8630060313736592,0.5388884629953343,0.15562888430645816,0,0,0,0
sim-001916,7,policy,policy_brittle_judge,neutral,explanation,apply a strict priority-tier policy; case 29,candidate near a protected tier boundary; overlap 5; frame 16,0.5142265377836428,0.47735224831633166,0.17613707263795714,1,0,1,6
sim-001917,7,ambiguous,cautious_judge,efficiency_focused,label,interpret a multi-meaning information need; case 30,contextual passage using an alternate sense; overlap 5; frame 17,0.530932503068513,0.8875781135670759,0.8412332118448413,0,1,1,3
sim-001918,7,definition,cautious_judge,accessibility_focused,independent_first,define the requested technical term; case 31,descriptive definition with applied examples; overlap 7; frame 18,0.7743409212750958,0.317607492959759,0.7579828563844047,0,0,0,7
sim-001919,7,definition,lenient_judge,efficiency_focused,explanation,define the requested technical term; case 32,descriptive definition with applied examples; overlap 4; frame 0,0.4617743992246161,0.3035322978792867,0.8881503102012667,0,0,0,7
sim-001920,7,policy,cautious_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 33,candidate near a protected tier boundary; overlap 5; frame 1,0.5070992391117699,0.5301910842092445,0.4110693718530358,0,0,0,6
sim-001921,7,routine,cautious_judge,neutral,independent_first,find a routine service option; case 34,standard service details and operating hours; overlap 7; frame 2,0.7897112321151271,0.2642411042451221,0.35027814460647644,0,0,0,5
sim-001922,7,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 35,standard service details and operating hours; overlap 2; frame 3,0.21103021656227017,0.0,0.6858355138388675,0,0,0,5
sim-001923,7,routine,cautious_judge,accessibility_focused,label,find a routine service option; case 36,standard service details and operating hours; overlap 7; frame 4,0.7523090176958629,0.05761481840931525,0.8420413264635354,1,1,0,5
sim-001924,7,ambiguous,lenient_judge,neutral,explanation,interpret a multi-meaning information need; case 0,contextual passage using an alternate sense; overlap 1; frame 5,0.12379278367842718,0.9181485268361834,0.7824305239505717,0,0,0,3
sim-001925,7,definition,cautious_judge,neutral,label,define the requested technical term; case 1,descriptive definition with applied examples; overlap 1; frame 6,0.15416604349767704,0.4507729213789334,0.7460994483161909,0,0,0,2
sim-001926,7,definition,cautious_judge,accessibility_focused,label,define the requested technical term; case 2,descriptive definition with applied examples; overlap 2; frame 7,0.26983794443522646,0.20079908486058146,0.8108417083147813,0,0,0,2
sim-001927,7,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 3,standard service details and operating hours; overlap 4; frame 8,0.4509395932888007,0.3427213453277564,0.5962847341936268,0,1,1,4
sim-001928,7,routine,cautious_judge,accessibility_focused,independent_first,find a routine service option; case 4,standard service details and operating hours; overlap 3; frame 9,0.36644325561601343,0.05716762473759274,0.32269472465442584,1,1,0,4
sim-001929,7,routine,cautious_judge,efficiency_focused,label,find a routine service option; case 5,standard service details and operating hours; overlap 7; frame 10,0.7378637769077255,0.16109398186196738,0.36127902449449106,1,1,0,4
sim-001930,7,policy,lenient_judge,neutral,explanation,apply a strict priority-tier policy; case 6,candidate near a protected tier boundary; overlap 3; frame 11,0.3772237688392729,0.4360811198265854,0.46804167015715725,0,0,0,0
sim-001931,7,policy,lenient_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 7,candidate near a protected tier boundary; overlap 5; frame 12,0.5421000698155805,0.5207456871681938,0.2702823708317298,0,0,0,0
sim-001932,7,policy,policy_brittle_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 8,candidate near a protected tier boundary; overlap 9; frame 13,0.9048029933340953,0.5499141814650615,0.2891276285210007,1,1,0,0
sim-001933,7,routine,lenient_judge,efficiency_focused,label,find a routine service option; case 9,standard service details and operating hours; overlap 5; frame 14,0.5107611106775553,0.23686677104286263,0.41746772322024034,0,0,0,4
sim-001934,7,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 10,standard service details and operating hours; overlap 4; frame 15,0.4792400028879663,0.2792070088133247,0.6135237152150601,1,1,0,1
sim-001935,7,routine,lenient_judge,efficiency_focused,explanation,find a routine service option; case 11,standard service details and operating hours; overlap 6; frame 16,0.6202382098906681,0.0391169825286012,0.3177676427433224,1,1,0,5
sim-001936,7,policy,lenient_judge,efficiency_focused,label,apply a strict priority-tier policy; case 12,candidate near a protected tier boundary; overlap 0; frame 17,0.05793819220829213,0.6780123266110811,0.223168195356309,0,1,1,6
sim-001937,7,routine,lenient_judge,accessibility_focused,explanation,find a routine service option; case 13,standard service details and operating hours; overlap 2; frame 18,0.2947560917725113,0.08555042783293607,0.9357433954346879,1,1,0,5
sim-001938,7,routine,lenient_judge,neutral,label,find a routine service option; case 14,standard service details and operating hours; overlap 1; frame 0,0.16262474085073916,0.13798954702588206,0.6194652928553754,1,0,1,5
sim-001939,7,definition,policy_brittle_judge,efficiency_focused,explanation,define the requested technical term; case 15,descriptive definition with applied examples; overlap 7; frame 1,0.7113164497404892,0.4878109044412757,0.6713762931880082,1,1,0,7
sim-001940,7,policy,policy_brittle_judge,neutral,independent_first,apply a strict priority-tier policy; case 16,candidate near a protected tier boundary; overlap 6; frame 2,0.673269581062354,0.2115653859838152,0.44907292466576293,0,0,0,6
sim-001941,7,definition,lenient_judge,accessibility_focused,explanation,define the requested technical term; case 17,descriptive definition with applied examples; overlap 6; frame 3,0.628791552118681,0.5165957132429111,0.7022940465687161,0,0,0,7
sim-001942,7,routine,cautious_judge,accessibility_focused,explanation,find a routine service option; case 18,standard service details and operating hours; overlap 4; frame 4,0.42855423408883647,0.3662091914767901,0.9486548768519492,0,0,0,4
sim-001943,7,definition,policy_brittle_judge,accessibility_focused,independent_first,define the requested technical term; case 19,descriptive definition with applied examples; overlap 5; frame 5,0.5593139753614256,0.282604692469806,0.7838804530309245,1,1,0,7
sim-001944,7,definition,policy_brittle_judge,neutral,independent_first,define the requested technical term; case 20,descriptive definition with applied examples; overlap 8; frame 6,0.826698777407007,0.47386523993231316,0.52885838427292,1,1,0,7
sim-001945,7,definition,cautious_judge,neutral,explanation,define the requested technical term; case 21,descriptive definition with applied examples; overlap 4; frame 7,0.4192467828273813,0.45589041689506504,0.6474976667547753,0,0,0,7
sim-001946,7,ambiguous,policy_brittle_judge,neutral,explanation,interpret a multi-meaning information need; case 22,contextual passage using an alternate sense; overlap 4; frame 8,0.4857623216470613,0.7454970218999049,0.43037901249346755,1,1,0,3
sim-001947,7,policy,cautious_judge,efficiency_focused,label,apply a strict priority-tier policy; case 23,candidate near a protected tier boundary; overlap 2; frame 9,0.26422493369003425,0.5416167118374263,0.6880330373322057,1,0,1,6
sim-001948,7,policy,lenient_judge,accessibility_focused,explanation,apply a strict priority-tier policy; case 24,candidate near a protected tier boundary; overlap 7; frame 10,0.7127382533229273,0.7679082431681703,0.037358684271993625,1,1,0,6
sim-001949,7,policy,policy_brittle_judge,accessibility_focused,explanation,apply a strict priority-tier policy; case 25,candidate near a protected tier boundary; overlap 4; frame 11,0.45255267192396476,0.5512203466001119,0.24241542357684548,0,0,0,6
sim-001950,7,routine,policy_brittle_judge,neutral,independent_first,find a routine service option; case 26,standard service details and operating hours; overlap 2; frame 12,0.23977484083750922,0.12766885960611657,0.46018470635027214,0,0,0,5
sim-001951,7,routine,lenient_judge,efficiency_focused,label,find a routine service option; case 27,standard service details and operating hours; overlap 5; frame 13,0.5286461210185641,0.1980931576055615,0.9124611399714703,0,0,0,5
sim-001952,7,ambiguous,lenient_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 28,contextual passage using an alternate sense; overlap 6; frame 14,0.6076824826622064,0.543670163844996,0.8090757674143272,1,1,0,3
sim-001953,7,ambiguous,policy_brittle_judge,accessibility_focused,independent_first,interpret a multi-meaning information need; case 29,contextual passage using an alternate sense; overlap 1; frame 15,0.18934124716787878,0.7313207476145958,0.777122781504607,0,0,0,3
sim-001954,7,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 30,descriptive definition with applied examples; overlap 6; frame 16,0.6908038745855554,0.5165083298457828,0.6490939605112046,0,0,0,7
sim-001955,7,routine,policy_brittle_judge,accessibility_focused,explanation,find a routine service option; case 31,standard service details and operating hours; overlap 6; frame 17,0.6529623505456023,0.21793406088509518,0.6953544053761449,1,1,0,5
sim-001956,7,definition,policy_brittle_judge,accessibility_focused,independent_first,define the requested technical term; case 32,descriptive definition with applied examples; overlap 2; frame 18,0.27990833660037734,0.633998863119509,0.8568109879975553,0,1,1,7
sim-001957,7,policy,cautious_judge,efficiency_focused,label,apply a strict priority-tier policy; case 33,candidate near a protected tier boundary; overlap 3; frame 0,0.3588160558862223,0.7488496303122707,0.2632915254609694,0,0,0,6
sim-001958,7,ambiguous,policy_brittle_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 34,contextual passage using an alternate sense; overlap 2; frame 1,0.2600657234021982,0.8973297699902854,0.8792734395577283,0,1,1,3
sim-001959,7,definition,policy_brittle_judge,neutral,explanation,define the requested technical term; case 35,descriptive definition with applied examples; overlap 4; frame 2,0.418489758940033,0.4504385391285531,0.8818896922854614,1,1,0,7
sim-001960,7,policy,policy_brittle_judge,accessibility_focused,explanation,apply a strict priority-tier policy; case 36,candidate near a protected tier boundary; overlap 3; frame 3,0.3667406245178549,0.5175814601101997,0.26398270448591565,0,1,1,6
sim-001961,7,routine,policy_brittle_judge,efficiency_focused,label,find a routine service option; case 0,standard service details and operating hours; overlap 6; frame 4,0.6301900377704474,0.0,0.7941745662163601,1,1,0,4
sim-001962,7,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 1,descriptive definition with applied examples; overlap 8; frame 5,0.8031283058778221,0.21434826436885282,0.24409432805448208,1,1,0,2
sim-001963,7,routine,policy_brittle_judge,neutral,label,find a routine service option; case 2,standard service details and operating hours; overlap 6; frame 6,0.6758402586749328,0.1795207458411529,0.6308950419915179,0,0,0,4
sim-001964,7,definition,cautious_judge,accessibility_focused,label,define the requested technical term; case 3,descriptive definition with applied examples; overlap 7; frame 7,0.7213134024324342,0.18538547338121988,0.757630848329386,1,1,0,2
sim-001965,7,routine,cautious_judge,accessibility_focused,independent_first,find a routine service option; case 4,standard service details and operating hours; overlap 6; frame 8,0.6112952364568107,0.1352679721983301,0.7091048583785299,0,0,0,4
sim-001966,7,ambiguous,cautious_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 5,contextual passage using an alternate sense; overlap 1; frame 9,0.18535522032807475,1.0,0.50761751667213,1,1,0,3
sim-001967,7,policy,cautious_judge,efficiency_focused,label,apply a strict priority-tier policy; case 6,candidate near a protected tier boundary; overlap 5; frame 10,0.5536104287480873,0.7027263095088425,0.27794751185475963,0,0,0,0
sim-001968,7,routine,lenient_judge,neutral,explanation,find a routine service option; case 7,standard service details and operating hours; overlap 5; frame 11,0.5251331931415429,0.019073897601693895,0.67864485581784,0,1,1,4
